rec_id,phantom,zeros_pct_in_synthetic_image,Algorithm,simulate_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
469,000324094767_slice_10,0.9,irls_drs,True,200,1.0,0.9999999985823632,1.0210994778259703e-11,109.90931945899014,103.3329868392619
470,000324094767_slice_10,0.9,irls_drs,True,210,0.1,0.9999999999987282,8.98147463223829e-15,140.46652352412133,133.89019090439308
471,000324094767_slice_10,0.9,irls_drs,True,210,0.2,0.9999999999978327,1.53027386658442e-14,138.15230838396272,131.5759757642345
472,000324094767_slice_10,0.9,irls_drs,True,210,0.3,0.9999999999961809,2.6859002431412436e-14,135.70910121472897,129.13276859500075
473,000324094767_slice_10,0.9,irls_drs,True,210,0.4,0.9999999999928361,5.028987646200098e-14,132.9851943123008,126.40886169257257
474,000324094767_slice_10,0.9,irls_drs,True,210,0.5,0.9999999999861968,9.6760332980289e-14,130.14302645774674,123.56669383801852
475,000324094767_slice_10,0.9,irls_drs,True,210,0.6,0.9999999999718969,1.9666814554846584e-13,127.06265977309094,120.48632715336271
476,000324094767_slice_10,0.9,irls_drs,True,210,0.7,0.9999999999396618,4.2169294459574505e-13,123.75003665166707,117.17370403193884
477,000324094767_slice_10,0.9,irls_drs,True,210,0.8,0.9999999998629524,9.573480778431836e-13,120.189301303507,113.61296868377877
478,000324094767_slice_10,0.9,irls_drs,True,210,0.9,0.9999999996666172,2.329405977723965e-12,116.32754814376409,109.75121552403586
479,000324094767_slice_10,0.9,irls_drs,True,210,1.0,0.9999999991443722,5.9926311727967054e-12,112.22382450911613,105.64749188938791
480,000324094767_slice_10,0.9,irls_drs,True,220,0.1,0.999999999999019,7.161437593615581e-15,141.44999788264062,134.87366526291237
481,000324094767_slice_10,0.9,irls_drs,True,220,0.2,0.9999999999982854,1.2513497494570196e-14,139.0262128900346,132.44988027030638
482,000324094767_slice_10,0.9,irls_drs,True,220,0.3,0.9999999999968952,2.2570586050047744e-14,136.4645716422762,129.88823902254796
483,000324094767_slice_10,0.9,irls_drs,True,220,0.4,0.9999999999942938,4.133364700170249e-14,133.83696273817307,127.26063011844482
484,000324094767_slice_10,0.9,irls_drs,True,220,0.5,0.9999999999890294,7.922454020718006e-14,131.01140272630738,124.43507010657913
485,000324094767_slice_10,0.9,irls_drs,True,220,0.6,0.9999999999774484,1.6248376679121774e-13,127.89190021424531,121.31556759451709
486,000324094767_slice_10,0.9,irls_drs,True,220,0.7,0.9999999999523908,3.4234117624117447e-13,124.65540861484855,118.07907599512033
487,000324094767_slice_10,0.9,irls_drs,True,220,0.8,0.9999999998924048,7.729329377441099e-13,121.11858185293994,114.5422492332117
488,000324094767_slice_10,0.9,irls_drs,True,220,0.9,0.9999999997424404,1.8499545913986642e-12,117.3283893156835,110.75205669595525
489,000324094767_slice_10,0.9,irls_drs,True,220,1.0,0.9999999993534017,4.648701385973561e-12,113.32668350265413,106.7503508829259
490,000308150214_slice_5,0.7,irls_drs,True,160,0.1,0.9999998999258927,4.454383990753657e-10,93.51212347275666,88.00034237888553
491,000308150214_slice_5,0.7,irls_drs,True,160,0.2,0.9999999033313776,4.3033716719150514e-10,93.66191143322263,88.1501303393515
492,000308150214_slice_5,0.7,irls_drs,True,160,0.3,0.9999999062267623,4.1686819589297585e-10,93.80001237219737,88.28823127832624
493,000308150214_slice_5,0.7,irls_drs,True,160,0.4,0.9999999089134143,4.0607044583276893e-10,93.91398617697389,88.40220508310276
494,000308150214_slice_5,0.7,irls_drs,True,160,0.5,0.9999999100351972,4.014146687909861e-10,93.96406761249179,88.45228651862067
495,000308150214_slice_5,0.7,irls_drs,True,160,0.6,0.9999973207112113,1.1510792942695147e-08,79.38894758144718,73.87716648757606
496,000308150214_slice_5,0.7,irls_drs,True,160,0.7,0.9999963465295847,1.569476886156027e-08,78.04245075815362,72.53066966428251
497,000308150214_slice_5,0.7,irls_drs,True,160,0.8,0.9999957565504058,1.8551730788315746e-08,77.31615566547583,71.80437457160471
498,000308150214_slice_5,0.7,irls_drs,True,160,0.9,0.9999942339371127,2.515195349266675e-08,75.99428278674118,70.48250169287006
499,000308150214_slice_5,0.7,irls_drs,True,160,1.0,0.9999913032354859,3.762260135575278e-08,74.24551179136772,68.7337306974966
500,000308150214_slice_5,0.7,irls_drs,True,170,0.1,0.999999937483652,2.780297675178173e-10,95.55908703446542,90.04730594059431
501,000308150214_slice_5,0.7,irls_drs,True,170,0.2,0.9999999392207858,2.7011959599707033e-10,95.6844390850159,90.17265799114477
502,000308150214_slice_5,0.7,irls_drs,True,170,0.3,0.9999999399624588,2.659125099310213e-10,95.75261230678169,90.24083121291058
503,000308150214_slice_5,0.7,irls_drs,True,170,0.4,0.9999999394094267,2.6770805975575305e-10,95.72338553524472,90.21160444137358
504,000308150214_slice_5,0.7,irls_drs,True,170,0.5,0.9999999378428259,2.7414168337328864e-10,95.62024924757246,90.10846815370135
505,000308150214_slice_5,0.7,irls_drs,True,170,0.6,0.9999999360897193,2.815304874076599e-10,95.50474567789651,89.9929645840254
506,000308150214_slice_5,0.7,irls_drs,True,170,0.7,0.9999999309371777,3.036569281605919e-10,95.17616805674007,89.66438696286893
507,000308150214_slice_5,0.7,irls_drs,True,170,0.8,0.9999974091397054,1.0398856792627503e-08,79.83014402618865,74.31836293231753
508,000308150214_slice_5,0.7,irls_drs,True,170,0.9,0.9999951783000944,1.9047656294150282e-08,77.20158454168731,71.68980344781619
509,000308150214_slice_5,0.7,irls_drs,True,170,1.0,0.9999928338856746,2.8680463241231448e-08,75.42413838308077,69.91235728920967
510,000308150214_slice_5,0.7,irls_drs,True,180,0.1,0.9999999662243956,1.4953528616957106e-10,98.25256313824491,92.7407820443738
511,000308150214_slice_5,0.7,irls_drs,True,180,0.2,0.9999999679060642,1.4249151830047977e-10,98.46210985935662,92.95032876548548
512,000308150214_slice_5,0.7,irls_drs,True,180,0.3,0.9999999683522651,1.4090807211199158e-10,98.51064127023506,92.99886017636395
513,000308150214_slice_5,0.7,irls_drs,True,180,0.4,0.9999999677742424,1.4375149748036707e-10,98.42387622505652,92.9120951311854
514,000308150214_slice_5,0.7,irls_drs,True,180,0.5,0.9999999657042306,1.53015448235663e-10,98.15264721177029,92.64086611789918
515,000308150214_slice_5,0.7,irls_drs,True,180,0.6,0.9999999626912723,1.6666669080781623e-10,97.7815118747744,92.26973078090327
516,000308150214_slice_5,0.7,irls_drs,True,180,0.7,0.9999999582364133,1.867532190491538e-10,97.28731903551463,91.7755379416435
517,000308150214_slice_5,0.7,irls_drs,True,180,0.8,0.9999999507557598,2.2031761045749054e-10,96.56950787375614,91.057726779885
518,000308150214_slice_5,0.7,irls_drs,True,180,0.9,0.9999998144198168,7.758375707458991e-10,91.10229193062155,85.59051083675043
519,000308150214_slice_5,0.7,irls_drs,True,180,1.0,0.9999972260925454,1.1361757325820863e-08,79.44554490994548,73.93376381607436
520,000308150214_slice_5,0.7,irls_drs,True,190,0.1,0.9999999870469717,5.776433858578219e-11,102.38340195059224,96.87162085672112
521,000308150214_slice_5,0.7,irls_drs,True,190,0.2,0.9999999869780325,5.812623087140384e-11,102.35627837456852,96.84449728069738
522,000308150214_slice_5,0.7,irls_drs,True,190,0.3,0.9999999865998279,5.988746654120158e-11,102.2266405877167,96.7148594938456
523,000308150214_slice_5,0.7,irls_drs,True,190,0.4,0.99999998583828,6.332829147158816e-11,101.98402228607304,96.4722411922019
524,000308150214_slice_5,0.7,irls_drs,True,190,0.5,0.99999998434363,7.003158363463808e-11,101.54706052775123,96.0352794338801
525,000308150214_slice_5,0.7,irls_drs,True,190,0.6,0.9999999811377804,8.424737913139056e-11,100.74443600800592,95.23265491413481
526,000308150214_slice_5,0.7,irls_drs,True,190,0.7,0.999999977203847,1.0172248771961752e-10,99.92583027284266,94.41404917897152
527,000308150214_slice_5,0.7,irls_drs,True,190,0.8,0.999999971580386,1.2651939817119404e-10,98.97842882607968,93.46664773220857
528,000308150214_slice_5,0.7,irls_drs,True,190,0.9,0.9999999625972646,1.6584465296766557e-10,97.80298526098505,92.29120416711395
529,000308150214_slice_5,0.7,irls_drs,True,190,1.0,0.9999989596184252,4.164636953916222e-09,83.80422851588031,78.29244742200919
530,000308150214_slice_5,0.7,irls_drs,True,200,0.1,0.999999991997782,3.572525150431645e-11,104.47024705110755,98.95846595723643
531,000308150214_slice_5,0.7,irls_drs,True,200,0.2,0.999999991731337,3.686088553038431e-11,104.33434235683958,98.82256126296846
532,000308150214_slice_5,0.7,irls_drs,True,200,0.3,0.9999999910979249,3.968397422835347e-11,104.01384841078979,98.50206731691867
533,000308150214_slice_5,0.7,irls_drs,True,200,0.4,0.9999999900565554,4.4313582496116655e-11,103.53463138359223,98.0228502897211
534,000308150214_slice_5,0.7,irls_drs,True,200,0.5,0.9999999887918777,4.991383148491911e-11,103.0177909154661,97.50600982159499
535,000308150214_slice_5,0.7,irls_drs,True,200,0.6,0.9999999868297405,5.862063130668393e-11,102.31949508798763,96.80771399411651
536,000308150214_slice_5,0.7,irls_drs,True,200,0.7,0.999999983495727,7.33703376161779e-11,101.3447948249936,95.83301373112249
537,000308150214_slice_5,0.7,irls_drs,True,200,0.8,0.9999999795172475,9.108917972818394e-11,100.40533208794663,94.89355099407553
538,000308150214_slice_5,0.7,irls_drs,True,200,0.9,0.9999999738258954,1.164888071810079e-10,99.33715801788615,93.82537692401505
539,000308150214_slice_5,0.7,irls_drs,True,200,1.0,0.9999999548054757,1.9449256915558962e-10,97.11096986813192,91.59918877426081
540,000308150214_slice_5,0.7,irls_drs,True,210,0.1,0.9999999961453223,1.7282168720285893e-11,107.62401759301929,102.11223649914817
541,000308150214_slice_5,0.7,irls_drs,True,210,0.2,0.9999999957519061,1.9074043233613815e-11,107.19557237319775,101.68379127932664
542,000308150214_slice_5,0.7,irls_drs,True,210,0.3,0.9999999952750602,2.1219396990463767e-11,106.73266961972622,101.22088852585512
543,000308150214_slice_5,0.7,irls_drs,True,210,0.4,0.9999999946527522,2.4011761642962144e-11,106.1957597639646,100.68397867009347
544,000308150214_slice_5,0.7,irls_drs,True,210,0.5,0.9999999937602392,2.8045455822418126e-11,105.521374970147,100.00959387627589
545,000308150214_slice_5,0.7,irls_drs,True,210,0.6,0.9999999924713361,3.388994240555461e-11,104.69929169226093,99.18751059838982
546,000308150214_slice_5,0.7,irls_drs,True,210,0.7,0.9999999907835271,4.153386631126008e-11,103.81597639333413,98.304195299463
547,000308150214_slice_5,0.7,irls_drs,True,210,0.8,0.9999999883653745,5.243526025659416e-11,102.80376572081835,97.29198462694723
548,000308150214_slice_5,0.7,irls_drs,True,210,0.9,0.999999984805479,6.840110813692936e-11,101.64936862404807,96.13758753017694
549,000308150214_slice_5,0.7,irls_drs,True,210,1.0,0.9999999790450482,9.400543466439031e-11,100.26847038139357,94.75668928752243
550,000308150214_slice_5,0.7,irls_drs,True,220,0.1,0.9999999983788226,7.086521444250132e-12,111.49566894335825,105.98388784948712
551,000308150214_slice_5,0.7,irls_drs,True,220,0.2,0.999999997929299,9.025293980963685e-12,110.44538642914723,104.93360533527613
552,000308150214_slice_5,0.7,irls_drs,True,220,0.3,0.9999999973565649,1.1558020361078174e-11,109.3711654479816,103.85938435411049
553,000308150214_slice_5,0.7,irls_drs,True,220,0.4,0.9999999967274652,1.436236049826189e-11,108.42774176589424,102.91596067202312
554,000308150214_slice_5,0.7,irls_drs,True,220,0.5,0.9999999959357518,1.793507649146519e-11,107.46296766757716,101.95118657370605
555,000308150214_slice_5,0.7,irls_drs,True,220,0.6,0.9999999949526096,2.237029275930947e-11,106.50328332268116,100.99150222881005
556,000308150214_slice_5,0.7,irls_drs,True,220,0.7,0.9999999936480887,2.822738811207094e-11,105.49329305381,99.9815119599389
557,000308150214_slice_5,0.7,irls_drs,True,220,0.8,0.9999999917824655,3.654955219128055e-11,104.37117939692364,98.85939830305253
558,000308150214_slice_5,0.7,irls_drs,True,220,0.9,0.9999999890575071,4.866288409273611e-11,103.12802155404324,97.61624046017211
559,000308150214_slice_5,0.7,irls_drs,True,220,1.0,0.9999999849503916,6.690972904763628e-11,101.74510728801704,96.23332619414592
560,000308150214_slice_5,0.8,irls_drs,True,160,0.1,0.9999999975898227,4.178311964938772e-11,103.78999137454444,96.83606119355952
561,000308150214_slice_5,0.8,irls_drs,True,160,0.2,0.9999999975342247,4.26128124621877e-11,103.70459801248968,96.75066783150476
562,000308150214_slice_5,0.8,irls_drs,True,160,0.3,0.9999999973467149,4.577362391683402e-11,103.39384702936886,96.43991684838394
563,000308150214_slice_5,0.8,irls_drs,True,160,0.4,0.9999999969636674,5.2301796201306467e-11,102.81483395895239,95.8609037779675
564,000308150214_slice_5,0.8,irls_drs,True,160,0.5,0.9999999959975533,6.87750043031119e-11,101.62569373765358,94.67176355666865
565,000308150214_slice_5,0.8,irls_drs,True,160,0.6,0.9999999947613778,8.997037120459915e-11,100.4590048768157,93.50507469583077
566,000308150214_slice_5,0.8,irls_drs,True,160,0.7,0.9999999931461837,1.1797969448837576e-10,99.28192732782776,92.32799714684283
567,000308150214_slice_5,0.8,irls_drs,True,160,0.8,0.9999999910793835,1.5375345223983555e-10,98.13175124190732,91.17782106092238
568,000308150214_slice_5,0.8,irls_drs,True,160,0.9,0.9999999882464076,2.030399078299942e-10,96.9241859239739,89.970255742989
569,000308150214_slice_5,0.8,irls_drs,True,160,1.0,0.9999999092788687,1.5404336580644656e-09,88.1235700072707,81.16963982628577
570,000308150214_slice_5,0.8,irls_drs,True,170,0.1,0.9999999994313714,9.941214994404356e-12,110.02560533799974,103.07167515701481
571,000308150214_slice_5,0.8,irls_drs,True,170,0.2,0.9999999993088194,1.2062379949630057e-11,109.18566995925678,102.23173977827186
572,000308150214_slice_5,0.8,irls_drs,True,170,0.3,0.9999999990709232,1.6206082192989336e-11,107.90321962795856,100.94928944697364
573,000308150214_slice_5,0.8,irls_drs,True,170,0.4,0.9999999987575919,2.1618756489930722e-11,106.6516929026674,99.69776272168248
574,000308150214_slice_5,0.8,irls_drs,True,170,0.5,0.9999999983149382,2.935412711909329e-11,105.32330829372415,98.36937811273924
575,000308150214_slice_5,0.8,irls_drs,True,170,0.6,0.9999999977576679,3.9028300824794016e-11,104.08620356186837,97.13227338088345
576,000308150214_slice_5,0.8,irls_drs,True,170,0.7,0.9999999970202883,5.173824064932311e-11,102.86188343483444,95.90795325384951
577,000308150214_slice_5,0.8,irls_drs,True,170,0.8,0.9999999958878856,7.123364779084925e-11,101.47314815379235,94.51921797280744
578,000308150214_slice_5,0.8,irls_drs,True,170,0.9,0.9999999941522709,1.0121207926201892e-10,99.9476765307146,92.99374634972966
579,000308150214_slice_5,0.8,irls_drs,True,170,1.0,0.9999999899358633,1.7488696052060996e-10,97.57242570081387,90.61849551982894
580,000308150214_slice_5,0.8,irls_drs,True,180,0.1,0.9999999997139194,5.0708943928424685e-12,112.9491543403571,105.99522415937217
581,000308150214_slice_5,0.8,irls_drs,True,180,0.2,0.9999999996221257,6.651472502188492e-12,111.77082199992586,104.81689181894095
582,000308150214_slice_5,0.8,irls_drs,True,180,0.3,0.9999999994733522,9.222594622649465e-12,110.35146880272077,103.39753862173583
583,000308150214_slice_5,0.8,irls_drs,True,180,0.4,0.9999999992641215,1.2845722159931254e-11,108.91241475573796,101.95848457475304
584,000308150214_slice_5,0.8,irls_drs,True,180,0.5,0.9999999989558686,1.8193642861983112e-11,107.40080334666048,100.44687316567556
585,000308150214_slice_5,0.8,irls_drs,True,180,0.6,0.9999999984831437,2.6448411296179744e-11,105.77600410056944,98.82207391958451
586,000308150214_slice_5,0.8,irls_drs,True,180,0.7,0.9999999977847659,3.871557170734226e-11,104.12114323188237,97.16721305089746
587,000308150214_slice_5,0.8,irls_drs,True,180,0.8,0.9999999968465528,5.5232400470964454e-11,102.57806081370944,95.62413063272452
588,000308150214_slice_5,0.8,irls_drs,True,180,0.9,0.9999999955214383,7.864385886034589e-11,101.04335184893134,94.08942166794643
589,000308150214_slice_5,0.8,irls_drs,True,180,1.0,0.9999999932572733,1.1880456358622918e-10,99.25166876675947,92.29773858577454
590,000308150214_slice_5,0.8,irls_drs,True,190,0.1,0.9999999998959167,1.84969960010556e-12,117.32898797331997,110.37505779233504
591,000308150214_slice_5,0.8,irls_drs,True,190,0.2,0.9999999998419749,2.794091645969481e-12,115.53759353165972,108.5836633506748
592,000308150214_slice_5,0.8,irls_drs,True,190,0.3,0.9999999997680642,4.0883135262909006e-12,113.88455806240054,106.93062788141562
593,000308150214_slice_5,0.8,irls_drs,True,190,0.4,0.9999999996508299,6.136590494306766e-12,112.12072856999063,105.1667983890057
594,000308150214_slice_5,0.8,irls_drs,True,190,0.5,0.9999999994421649,9.748351395087854e-12,110.11068824358355,103.15675806259864
595,000308150214_slice_5,0.8,irls_drs,True,190,0.6,0.9999999991422176,1.4906513966404858e-11,108.26623908670953,101.3123089057246
596,000308150214_slice_5,0.8,irls_drs,True,190,0.7,0.9999999987369897,2.186591127446978e-11,106.60232418468824,99.64839400370332
597,000308150214_slice_5,0.8,irls_drs,True,190,0.8,0.9999999981793763,3.1474842641282904e-11,105.02036432473264,98.06643414374773
598,000308150214_slice_5,0.8,irls_drs,True,190,0.9,0.9999999973889838,4.519762329394711e-11,103.44884401858135,96.49491383759641
599,000308150214_slice_5,0.8,irls_drs,True,190,1.0,0.9999999961803956,6.645300485618012e-11,101.7748537645258,94.82092358354087
600,000308150214_slice_5,0.8,irls_drs,True,200,0.1,0.9999999999392247,1.0493352230223692e-12,119.7908574893532,112.8369273083683
601,000308150214_slice_5,0.8,irls_drs,True,200,0.2,0.9999999998950712,1.8285837464313688e-12,117.37885144825444,110.42492126726953
602,000308150214_slice_5,0.8,irls_drs,True,200,0.3,0.9999999998415718,2.758083162400618e-12,115.59392643008907,108.63999624910414
603,000308150214_slice_5,0.8,irls_drs,True,200,0.4,0.9999999997626106,4.135831142643981e-12,113.83437200889685,106.88044182791191
604,000308150214_slice_5,0.8,irls_drs,True,200,0.5,0.9999999996384074,6.305369185741331e-12,112.002894799654,105.04896461866907
605,000308150214_slice_5,0.8,irls_drs,True,200,0.6,0.9999999994562961,9.473165849818939e-12,110.23504859292437,103.28111841193945
606,000308150214_slice_5,0.8,irls_drs,True,200,0.7,0.9999999991819191,1.4256818230130422e-11,108.45977387477154,101.50584369378663
607,000308150214_slice_5,0.8,irls_drs,True,200,0.8,0.999999998764364,2.1564567016892984e-11,106.66259257391062,99.70866239292569
608,000308150214_slice_5,0.8,irls_drs,True,200,0.9,0.9999999981469357,3.23661406472004e-11,104.89909082974621,97.94516064876129
609,000308150214_slice_5,0.8,irls_drs,True,200,1.0,0.9999999972124277,4.874572082634491e-11,103.12063503105433,96.16670485006941
610,000308150214_slice_5,0.8,irls_drs,True,210,0.1,0.999999999972064,4.861198794223477e-13,123.13256618491604,116.1786360039311
611,000308150214_slice_5,0.8,irls_drs,True,210,0.2,0.9999999999546715,7.845415923680459e-13,121.0538402740259,114.09991009304096
612,000308150214_slice_5,0.8,irls_drs,True,210,0.3,0.9999999999275452,1.2503849184060207e-12,119.0295627322667,112.07563255128177
613,000308150214_slice_5,0.8,irls_drs,True,210,0.4,0.9999999998877332,1.9372857483347542e-12,117.12806316414449,110.17413298315958
614,000308150214_slice_5,0.8,irls_drs,True,210,0.5,0.999999999828708,2.9593358856871148e-12,115.28805739461937,108.33412721363445
615,000308150214_slice_5,0.8,irls_drs,True,210,0.6,0.9999999997389499,4.5188933408727165e-12,113.44967909170477,106.49574891071984
616,000308150214_slice_5,0.8,irls_drs,True,210,0.7,0.9999999996014987,6.909231644409242e-12,111.60570246568929,104.65177228470436
617,000308150214_slice_5,0.8,irls_drs,True,210,0.8,0.999999999390521,1.0578832987234282e-11,109.7556223921567,102.80169221117177
618,000308150214_slice_5,0.8,irls_drs,True,210,0.9,0.999999999064883,1.6260022342475712e-11,107.88878861988736,100.93485843890244
619,000308150214_slice_5,0.8,irls_drs,True,210,1.0,0.9999999985406226,2.5483300158727524e-11,105.93744330343107,98.98351312244614
620,000308150214_slice_5,0.8,irls_drs,True,220,0.1,0.9999999999836761,2.899784044548222e-13,125.37634344084941,118.42241325986448
621,000308150214_slice_5,0.8,irls_drs,True,220,0.2,0.9999999999742296,4.571375374906798e-13,123.39953115495351,116.4456009739686
622,000308150214_slice_5,0.8,irls_drs,True,220,0.3,0.9999999999590519,7.256724521549526e-13,121.39259363213311,114.43866345114819
623,000308150214_slice_5,0.8,irls_drs,True,220,0.4,0.9999999999342885,1.1634686157717147e-12,119.34245327186872,112.3885230908838
624,000308150214_slice_5,0.8,irls_drs,True,220,0.5,0.9999999998951304,1.854127394310996e-12,117.31860429444195,110.36467411345704
625,000308150214_slice_5,0.8,irls_drs,True,220,0.6,0.9999999998301983,2.99783046992393e-12,115.23192930546554,108.2779991244806
626,000308150214_slice_5,0.8,irls_drs,True,220,0.7,0.9999999997290671,4.7754777311357354e-12,113.20983175783282,106.25590157684789
627,000308150214_slice_5,0.8,irls_drs,True,220,0.8,0.9999999995693767,7.58009348348979e-12,111.20325438284382,104.2493242018589
628,000308150214_slice_5,0.8,irls_drs,True,220,0.9,0.9999999993237306,1.1903682081638332e-11,109.24318680591368,102.28925662492875
629,000308150214_slice_5,0.8,irls_drs,True,220,1.0,0.9999999989369375,1.872008475069689e-11,107.27692189429288,100.32299171330794
630,000308150214_slice_5,0.6,irls_drs,True,160,0.1,0.9991844326514195,6.10459474024011e-06,52.14343161845121,46.53877227328505
631,000308150214_slice_5,0.6,irls_drs,True,160,0.2,0.999182249659806,6.1456983895955e-06,52.1142875728311,46.50962822766494
632,000308150214_slice_5,0.6,irls_drs,True,160,0.3,0.9992448008910345,5.698471073559977e-06,52.442416519390704,46.837757174224535
633,000308150214_slice_5,0.6,irls_drs,True,160,0.4,0.9992357361417801,5.7861141489852785e-06,52.37613002802551,46.771470682859345
634,000308150214_slice_5,0.6,irls_drs,True,160,0.5,0.9992511331773987,5.705356784068415e-06,52.437171918229495,46.832512573063326
635,000308150214_slice_5,0.6,irls_drs,True,160,0.6,0.99919892734827,6.172562504344821e-06,52.09534503639106,46.4906856912249
636,000308150214_slice_5,0.6,irls_drs,True,160,0.7,0.9992341989941527,5.903278999411274e-06,52.28906690768062,46.68440756251445
637,000308150214_slice_5,0.6,irls_drs,True,160,0.8,0.9992126283480774,6.062328591057842e-06,52.17360527649081,46.56894593132464
638,000308150214_slice_5,0.6,irls_drs,True,160,0.9,0.9993024407942642,5.3891306524775474e-06,52.68481287370346,47.08015352853729
639,000308150214_slice_5,0.6,irls_drs,True,160,1.0,0.9993416312482484,5.0737535535193184e-06,52.94670631506481,47.34204696989864
640,000308150214_slice_5,0.6,irls_drs,True,170,0.1,0.9992919465959184,5.3095668684952115e-06,52.74940905339383,47.144749708227664
641,000308150214_slice_5,0.6,irls_drs,True,170,0.2,0.9992969990499849,5.292363492402279e-06,52.76350335058383,47.15884400541767
642,000308150214_slice_5,0.6,irls_drs,True,170,0.3,0.9993290094716062,5.013723610172641e-06,52.99839610921354,47.393736764047375
643,000308150214_slice_5,0.6,irls_drs,True,170,0.4,0.9993423950466931,5.038688821803206e-06,52.976824618757725,47.372165273591555
644,000308150214_slice_5,0.6,irls_drs,True,170,0.5,0.9993741209534327,4.781777168930921e-06,53.20410665894545,47.59944731377928
645,000308150214_slice_5,0.6,irls_drs,True,170,0.6,0.9993759624689068,4.799808698018299e-06,53.18776071593301,47.58310137076684
646,000308150214_slice_5,0.6,irls_drs,True,170,0.7,0.9994536625377455,4.24038571557579e-06,53.72594637150858,48.12128702634241
647,000308150214_slice_5,0.6,irls_drs,True,170,0.8,0.9994181247360688,4.473218280258985e-06,53.49379908981598,47.889139744649825
648,000308150214_slice_5,0.6,irls_drs,True,170,0.9,0.999473180029134,4.096496087965408e-06,53.87587455542984,48.27121521026367
649,000308150214_slice_5,0.6,irls_drs,True,170,1.0,0.9995187106086008,3.8130457538497515e-06,54.18727983468722,48.582620489521055
650,000308150214_slice_5,0.6,irls_drs,True,180,0.1,0.9997646692259411,1.8047937240767462e-06,57.435724278937684,51.83106493377152
651,000308150214_slice_5,0.6,irls_drs,True,180,0.2,0.9997821005077833,1.6498723919059697e-06,57.82549644655316,52.22083710138699
652,000308150214_slice_5,0.6,irls_drs,True,180,0.3,0.9998383523622831,1.2359633057475848e-06,59.0799442273256,53.47528488215943
653,000308150214_slice_5,0.6,irls_drs,True,180,0.4,0.9998790482543399,9.424366445025809e-07,60.257478356768175,54.652819011602006
654,000308150214_slice_5,0.6,irls_drs,True,180,0.5,0.9998861105783626,9.038433640372805e-07,60.43906826193218,54.83440891676601
655,000308150214_slice_5,0.6,irls_drs,True,180,0.6,0.9998939329356901,8.376014601165211e-07,60.769625742614075,55.164966397447905
656,000308150214_slice_5,0.6,irls_drs,True,180,0.7,0.9998235257092161,1.4439393197205458e-06,58.40451057226389,52.79985122709772
657,000308150214_slice_5,0.6,irls_drs,True,180,0.8,0.9997758478189387,1.870434109091451e-06,57.28057586349509,51.675916518328926
658,000308150214_slice_5,0.6,irls_drs,True,180,0.9,0.9997701912490363,1.925366324728597e-06,57.154866284034966,51.5502069388688
659,000308150214_slice_5,0.6,irls_drs,True,180,1.0,0.9997645103664419,1.9777573666149566e-06,57.03826989181561,51.43361054664944
660,000308150214_slice_5,0.6,irls_drs,True,190,0.1,0.9999984808449685,9.816927574670497e-09,80.08024413043002,74.47558478526386
661,000308150214_slice_5,0.6,irls_drs,True,190,0.2,0.9999984607620735,9.938560107441806e-09,80.02676531366231,74.42210596849614
662,000308150214_slice_5,0.6,irls_drs,True,190,0.3,0.9999984915665956,9.753879643294955e-09,80.10822607630587,74.5035667311397
663,000308150214_slice_5,0.6,irls_drs,True,190,0.4,0.9999985216113443,9.548210848512756e-09,80.20077999244822,74.59612064728206
664,000308150214_slice_5,0.6,irls_drs,True,190,0.5,0.9999985390577684,9.456000159250362e-09,80.24292529148781,74.63826594632164
665,000308150214_slice_5,0.6,irls_drs,True,190,0.6,0.9999985507267638,9.41369624937064e-09,80.26239819132294,74.65773884615678
666,000308150214_slice_5,0.6,irls_drs,True,190,0.7,0.9999985669111311,9.31927942890296e-09,80.3061766620281,74.70151731686192
667,000308150214_slice_5,0.6,irls_drs,True,190,0.8,0.9999183896852651,6.652773167731295e-07,61.769972839614404,56.165313494448235
668,000308150214_slice_5,0.6,irls_drs,True,190,0.9,0.9998629498209665,1.1467436143858023e-06,59.40533669547609,53.800677350309925
669,000308150214_slice_5,0.6,irls_drs,True,190,1.0,0.9998348558510598,1.3910591336445796e-06,58.56654407844278,52.96188473327661
670,000308150214_slice_5,0.6,irls_drs,True,200,0.1,0.9999990334767872,6.1371897597368066e-09,82.12030448276684,76.51564513760067
671,000308150214_slice_5,0.6,irls_drs,True,200,0.2,0.9999990456969771,6.06162018707185e-09,82.17411279421141,76.56945344904524
672,000308150214_slice_5,0.6,irls_drs,True,200,0.3,0.9999990583727162,5.974742786882078e-09,82.23680786386893,76.63214851870276
673,000308150214_slice_5,0.6,irls_drs,True,200,0.4,0.9999990638793017,5.965488888327692e-09,82.24353958900164,76.63888024383547
674,000308150214_slice_5,0.6,irls_drs,True,200,0.5,0.9999990512519022,6.019789538772191e-09,82.20418692088963,76.59952757572344
675,000308150214_slice_5,0.6,irls_drs,True,200,0.6,0.9999990486311093,6.041570553030899e-09,82.18850148489653,76.58384213973036
676,000308150214_slice_5,0.6,irls_drs,True,200,0.7,0.9999990134590262,6.271123450249941e-09,82.02654649833065,76.42188715316449
677,000308150214_slice_5,0.6,irls_drs,True,200,0.8,0.9999989475725372,6.704550248098107e-09,81.73630350000364,76.13164415483747
678,000308150214_slice_5,0.6,irls_drs,True,200,0.9,0.9999986826963644,8.394457763604191e-09,80.76007351685564,75.15541417168949
