rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
irls_cg#2_327,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,190,0.8,0.9629911705714089,0.00045054887863755464,33.46258086880108,29.114093658627947
irls_cg#2_328,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,190,0.7,0.9609369109048338,0.00047945658359012887,33.1925071354216,28.844019925248464
irls_cg#2_329,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,200,1,0.973303011307856,0.00031668421296987006,34.99373586110131,30.64524865092817
irls_cg#2_330,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,200,0.9,0.9712632028716397,0.0003428604215923596,34.64882645174057,30.30033924156742
irls_cg#2_331,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,200,0.8,0.9695385575020374,0.00036578564159287587,34.36773346151482,30.019246251341677
irls_cg#2_332,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,200,0.7,0.9682224581940421,0.00038366766985376406,34.160447955258796,29.811960745085656
irls_cg#2_333,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,210,1,0.9801293015403366,0.00023644097222195364,36.26277263543411,31.914285425260967
irls_cg#2_334,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,210,0.9,0.9784656476557978,0.00025720360993281916,35.897229402466444,31.548742192293304
irls_cg#2_335,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,210,0.8,0.9771185525184483,0.00027438581124537213,35.616383501706835,31.2678962915337
irls_cg#2_336,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,210,0.7,0.9757419979225374,0.0002909205099877077,35.362256597756584,31.013769387583437
irls_cg#2_337,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,220,1,0.9840987116363505,0.000186493775572659,37.293356586518534,32.94486937634539
irls_cg#2_338,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,220,0.9,0.9827986124320235,0.00020244890884217343,36.93684559646864,32.5883583862955
irls_cg#2_339,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,220,0.8,0.9815932687488298,0.00021715985629834871,36.632204544028696,32.28371733385555
irls_cg#2_340,1-s20-S0929664620300449-gr3_lrg-c,irls_cg,True,220,0.7,0.9804907308989795,0.0002311984919558768,36.360150030256314,32.01166282008317
fbp_341,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,120,,0.7655844677904149,0.00207546124986966,26.828853707532442,22.42452625204376
fbp_342,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,130,,0.794551393078105,0.001806952065438253,27.430533681871484,23.0262062263828
fbp_343,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,140,,0.8142231544219317,0.0016274696509816949,27.884871013982185,23.4805435584935
fbp_344,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,150,,0.8344725401008206,0.0014753569289810043,28.311028993234288,23.906701537745604
fbp_345,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,160,,0.8509543973923647,0.0013796500200500773,28.602310684087854,24.19798322859917
fbp_346,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,170,,0.8630311986735761,0.0013069814032563218,28.837305918537478,24.432978463048794
fbp_347,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,180,,0.8750062951879635,0.001235085231479882,29.08303071324014,24.678703257751454
fbp_348,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,190,,0.883765797016505,0.0011847057985380249,29.263894858859018,24.859567403370335
fbp_349,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,200,,0.8919442229220066,0.00114284145211114,29.420140156671003,25.01581270118232
fbp_350,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,210,,0.8984456126435333,0.0011161620875707735,29.522727331528465,25.11839987603978
fbp_351,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,fbp,,220,,0.9047981269416763,0.0010832501604982237,29.65271237946957,25.248384923980886
mi#1_352,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,120,,0.8148026824862727,0.001543868164069112,28.113897882372342,23.70957042688366
mi#1_353,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,130,,0.8365316283049977,0.0013379367265872618,28.735644246427587,24.331316790938903
mi#1_354,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,140,,0.8549339786658233,0.0011838552734212875,29.267013869680977,24.862686414192293
