rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
irls_drs#1_29,shepp_logan:256,irls_drs,False,130,0.9,0.7005777178053479,0.0018368268836342321,27.35931772940352,15.18688447719752
irls_drs#1_30,shepp_logan:256,irls_drs,False,130,1,0.7183661598557752,0.0017948205013602445,27.4597897837633,15.287356531557297
irls_drs#1_31,shepp_logan:256,irls_drs,False,140,0.1,0.6609616659938011,0.0019119424548303106,27.185251831507905,15.012818579301905
irls_drs#1_32,shepp_logan:256,irls_drs,False,140,0.2,0.6631097398747972,0.0019064647152531556,27.197712282149404,15.025279029943402
irls_drs#1_33,shepp_logan:256,irls_drs,False,140,0.3,0.6682655850123616,0.0018862903583019338,27.243914551287073,15.071481299081071
irls_drs#1_34,shepp_logan:256,irls_drs,False,140,0.4,0.6747035766238838,0.0018601377138478701,27.304549019378772,15.132115767172769
irls_drs#1_35,shepp_logan:256,irls_drs,False,140,0.5,0.6814431446467761,0.0018368025631430229,27.35937523250928,15.186941980303278
irls_drs#1_36,shepp_logan:256,irls_drs,False,140,0.6,0.6874300457016458,0.00181674955989412,27.407049363421212,15.234616111215209
irls_drs#1_37,shepp_logan:256,irls_drs,False,140,0.7,0.6975296988269247,0.0017823880165410567,27.489977463714844,15.31754421150884
irls_drs#1_38,shepp_logan:256,irls_drs,False,140,0.8,0.7078350229962096,0.0017540169474836165,27.55966214753867,15.387228895332667
irls_drs#1_39,shepp_logan:256,irls_drs,False,140,0.9,0.7194563948619584,0.0017283727505916753,27.623625893643712,15.451192641437707
irls_drs#1_40,shepp_logan:256,irls_drs,False,140,1,0.7362476656689019,0.0016911101310457123,27.718281086955763,15.545847834749761
irls_drs#1_41,shepp_logan:256,irls_drs,False,150,0.1,0.6843663997660059,0.0017613854689341327,27.541455908176886,15.369022655970879
irls_drs#1_42,shepp_logan:256,irls_drs,False,150,0.2,0.6865997842612763,0.0017550984279760162,27.55698522771842,15.384551975512418
irls_drs#1_43,shepp_logan:256,irls_drs,False,150,0.3,0.6897784642642437,0.0017448663914820836,27.582378223802063,15.409944971596062
irls_drs#1_44,shepp_logan:256,irls_drs,False,150,0.4,0.6944051134089382,0.001734324748088259,27.608695786605217,15.436262534399216
irls_drs#1_45,shepp_logan:256,irls_drs,False,150,0.5,0.6981206263333863,0.0017242962233936971,27.63388123004241,15.461447977836404
irls_drs#1_46,shepp_logan:256,irls_drs,False,150,0.6,0.7030887123928695,0.0017101646848539436,27.669620660525695,15.497187408319693
irls_drs#1_47,shepp_logan:256,irls_drs,False,150,0.7,0.7120041377253598,0.0016849332479444644,27.734172999105162,15.561739746899159
irls_drs#1_48,shepp_logan:256,irls_drs,False,150,0.8,0.7216945706233865,0.001659087039081559,27.80130829405859,15.628875041852586
irls_drs#1_49,shepp_logan:256,irls_drs,False,150,0.9,0.7346604388255887,0.0016294820232916115,27.879504263791507,15.707071011585503
irls_drs#1_50,shepp_logan:256,irls_drs,False,150,1,0.7470655838026481,0.0016030925992711845,27.95041390814287,15.777980655936867
irls_drs#1_51,shepp_logan:256,irls_drs,False,160,0.1,0.6957905874314425,0.0016655398436116254,27.78444973507964,15.612016482873637
irls_drs#1_52,shepp_logan:256,irls_drs,False,160,0.2,0.6969258180997597,0.001668091164090498,27.777802180990335,15.605368928784332
irls_drs#1_53,shepp_logan:256,irls_drs,False,160,0.3,0.6998046990417456,0.0016588259288563129,27.801991848638366,15.629558596432364
irls_drs#1_54,shepp_logan:256,irls_drs,False,160,0.4,0.7041995090907132,0.001645027538951049,27.83826827249346,15.665835020287453
irls_drs#1_55,shepp_logan:256,irls_drs,False,160,0.5,0.7091531658294902,0.0016337130655154882,27.868242176970202,15.695808924764197
irls_drs#1_56,shepp_logan:256,irls_drs,False,160,0.6,0.7146245292069763,0.0016187203730430092,27.908281672645167,15.735848420439165
irls_drs#1_57,shepp_logan:256,irls_drs,False,160,0.7,0.722351413214829,0.0015988612454466906,27.961892241534294,15.789458989328292
irls_drs#1_58,shepp_logan:256,irls_drs,False,160,0.8,0.7325705065966922,0.0015768481162663594,28.022101363756548,15.849668111550548
irls_drs#1_59,shepp_logan:256,irls_drs,False,160,0.9,0.7442704177385974,0.0015534435850042755,28.0870451399975,15.914611887791496
irls_drs#1_60,shepp_logan:256,irls_drs,False,160,1,0.7556576231339004,0.001533001780155847,28.144573408328966,15.972140156122963
irls_drs#1_61,shepp_logan:256,irls_drs,False,170,0.1,0.7087818222265168,0.0015968195312347888,27.967441640228753,15.795008388022747
irls_drs#1_62,shepp_logan:256,irls_drs,False,170,0.2,0.7107737181963303,0.0015917465473553854,27.981260834877617,15.808827582671611
irls_drs#1_63,shepp_logan:256,irls_drs,False,170,0.3,0.7124122808890773,0.0015883166816696155,27.990629027968865,15.818195775762858
irls_drs#1_64,shepp_logan:256,irls_drs,False,170,0.4,0.7159650087061533,0.001577933063364087,28.019114237046665,15.846680984840662
irls_drs#1_65,shepp_logan:256,irls_drs,False,170,0.5,0.7229107007351443,0.0015581045659182077,28.07403399758831,15.901600745382307
irls_drs#1_66,shepp_logan:256,irls_drs,False,170,0.6,0.7306930529351934,0.001536511713360325,28.1346412461791,15.962207993973097
irls_drs#1_67,shepp_logan:256,irls_drs,False,170,0.7,0.7368768589450273,0.0015221634091507521,28.175387221495313,16.002953969289308
irls_drs#1_68,shepp_logan:256,irls_drs,False,170,0.8,0.7438064479775406,0.0015068857877154169,28.219196631761847,16.046763379555845
irls_drs#1_69,shepp_logan:256,irls_drs,False,170,0.9,0.7516377987664954,0.001489798059806523,28.268725956517166,16.096292704311164
irls_drs#1_70,shepp_logan:256,irls_drs,False,170,1,0.7609090792858006,0.0014730368263680903,28.31786395527683,16.14543070307083
irls_drs#1_71,shepp_logan:256,irls_drs,False,180,0.1,0.7257303826580036,0.0015194338884410693,28.183181916089552,16.010748663883547
irls_drs#1_72,shepp_logan:256,irls_drs,False,180,0.2,0.7280940204276697,0.0015136634545960524,28.199706744126335,16.02727349192033
irls_drs#1_73,shepp_logan:256,irls_drs,False,180,0.3,0.7311219401681895,0.0015074410005183544,28.21759676634403,16.04516351413803
irls_drs#1_74,shepp_logan:256,irls_drs,False,180,0.4,0.7337162406566706,0.0015026314232774898,28.23147533363077,16.059042081424767
irls_drs#1_75,shepp_logan:256,irls_drs,False,180,0.5,0.7380205582219092,0.0014895743496330604,28.269378148191862,16.09694489598586
irls_drs#1_76,shepp_logan:256,irls_drs,False,180,0.6,0.743251986286323,0.0014791666121921775,28.29982904650633,16.127395794300327
irls_drs#1_77,shepp_logan:256,irls_drs,False,180,0.7,0.7492729265890143,0.0014638045314360427,28.345169127492102,16.172735875286097
irls_drs#1_78,shepp_logan:256,irls_drs,False,180,0.8,0.7561016972804389,0.0014452291529366847,28.400632864952172,16.22819961274617
irls_drs#1_79,shepp_logan:256,irls_drs,False,180,0.9,0.7640916804308874,0.0014302476215015479,28.445887657924022,16.27345440571802
irls_drs#1_80,shepp_logan:256,irls_drs,False,180,1,0.7707312400754249,0.001420246265026401,28.4763634415988,16.303930189392794
irls_drs#1_81,shepp_logan:256,irls_drs,False,190,0.1,0.7448456914455679,0.0014228379987763669,28.468445449210826,16.296012197004824
irls_drs#1_82,shepp_logan:256,irls_drs,False,190,0.2,0.7468259828410625,0.0014171153880998548,28.485947860441442,16.313514608235437
irls_drs#1_83,shepp_logan:256,irls_drs,False,190,0.3,0.7495069138617984,0.001411000344475357,28.50472880218913,16.33229554998313
irls_drs#1_84,shepp_logan:256,irls_drs,False,190,0.4,0.7526337275741098,0.001403485168416602,28.527921724907905,16.355488472701904
irls_drs#1_85,shepp_logan:256,irls_drs,False,190,0.5,0.7564952405493416,0.0013942379797056415,28.556630910501465,16.384197658295463
irls_drs#1_86,shepp_logan:256,irls_drs,False,190,0.6,0.7595830921245237,0.0013859269306424281,28.58259666156615,16.410163409360152
irls_drs#1_87,shepp_logan:256,irls_drs,False,190,0.7,0.7654292067911137,0.0013739705816382755,28.62022565943819,16.44779240723219
irls_drs#1_88,shepp_logan:256,irls_drs,False,190,0.8,0.7718458838266132,0.0013588623124472555,28.668245461915397,16.495812209709396
irls_drs#1_89,shepp_logan:256,irls_drs,False,190,0.9,0.7782583175775689,0.0013459860242803897,28.70959449480109,16.53716124259509
irls_drs#1_90,shepp_logan:256,irls_drs,False,190,1,0.7840499310451867,0.0013382132413494489,28.73474677179239,16.56231351958639
irls_drs#1_91,shepp_logan:256,irls_drs,False,200,0.1,0.7581867851183189,0.0013655094192856017,28.647052997500616,16.474619745294614
irls_drs#1_92,shepp_logan:256,irls_drs,False,200,0.2,0.7598605390772902,0.0013606200177766993,28.66263143881104,16.49019818660504
irls_drs#1_93,shepp_logan:256,irls_drs,False,200,0.3,0.7642139550529032,0.0013520226056955298,28.690160469692692,16.51772721748669
irls_drs#1_94,shepp_logan:256,irls_drs,False,200,0.4,0.7674588485666134,0.0013463339399862005,28.708472058582156,16.536038806376155
irls_drs#1_95,shepp_logan:256,irls_drs,False,200,0.5,0.7713511886561621,0.0013388424056184948,28.73270540537106,16.560272153165055
irls_drs#1_96,shepp_logan:256,irls_drs,False,200,0.6,0.7747762688522696,0.001331611089863862,28.756225966284482,16.583792714078484
irls_drs#1_97,shepp_logan:256,irls_drs,False,200,0.7,0.7795390203637366,0.0013229642150014917,28.784519029308463,16.612085777102457
irls_drs#1_98,shepp_logan:256,irls_drs,False,200,0.8,0.7849181999389663,0.0013101155686819155,28.826903924151978,16.654470671945976
irls_drs#1_99,shepp_logan:256,irls_drs,False,200,0.9,0.7908181143002183,0.0012979374193571869,28.86746246736765,16.695029215161643
irls_drs#1_100,shepp_logan:256,irls_drs,False,200,1,0.7954905130617657,0.0012904080221651255,28.892729457033965,16.72029620482796
irls_drs#1_101,shepp_logan:256,irls_drs,False,210,0.1,0.7744335402568469,0.0013066327855899868,28.838464488385522,16.66603123617952
irls_drs#1_102,shepp_logan:256,irls_drs,False,210,0.2,0.7749458207414485,0.001303946198700071,28.8474032738455,16.674970021639496
irls_drs#1_103,shepp_logan:256,irls_drs,False,210,0.3,0.7769606366994959,0.0013005091911183664,28.858865741579326,16.68643248937332
irls_drs#1_104,shepp_logan:256,irls_drs,False,210,0.4,0.7799876200897964,0.0012951241361471276,28.876886029650187,16.704452777444182
irls_drs#1_105,shepp_logan:256,irls_drs,False,210,0.5,0.783485748446571,0.001286419605120502,28.906173498683458,16.733740246477456
irls_drs#1_106,shepp_logan:256,irls_drs,False,210,0.6,0.7870577607885454,0.001278371089151692,28.93343059653882,16.760997344332818
irls_drs#1_107,shepp_logan:256,irls_drs,False,210,0.7,0.7901440168525454,0.0012724226611065237,28.95368604964014,16.78125279743414
irls_drs#1_108,shepp_logan:256,irls_drs,False,210,0.8,0.7947008020001249,0.0012639827518679488,28.982588523350277,16.810155271144275
irls_drs#1_109,shepp_logan:256,irls_drs,False,210,0.9,0.7984293777809139,0.0012569115374700115,29.006952872627863,16.83451962042186
irls_drs#1_110,shepp_logan:256,irls_drs,False,210,1,0.8014837744101889,0.001251810826289599,29.024612967693812,16.85217971548781
irls_drs#1_111,shepp_logan:256,irls_drs,False,220,0.1,0.7865450282529648,0.001252489342716868,29.022259608051858,16.849826355845856
irls_drs#1_112,shepp_logan:256,irls_drs,False,220,0.2,0.7873986936275625,0.0012515497267155452,29.0255189027539,16.853085650547897
irls_drs#1_113,shepp_logan:256,irls_drs,False,220,0.3,0.788676904504151,0.001249203385340988,29.03366847502263,16.861235222816628
irls_drs#1_114,shepp_logan:256,irls_drs,False,220,0.4,0.7908080161274305,0.001244217898603348,29.051035554376856,16.878602302170854
irls_drs#1_115,shepp_logan:256,irls_drs,False,220,0.5,0.793027413490426,0.0012394710501766584,29.067636124180286,16.895202871974284
